Date,Open,High,Low,Close,Volume,,
2012-04-12,30.07382,30.370601,29.282403,29.727575,86257,,
2012-04-11,28.293133,30.865236,28.293133,29.628648,221881,,
2012-04-10,29.678112,30.024356,28.837232,29.678112,141674,,
2012-04-09,30.07382,31.359871,28.837232,29.38133,283215,,
2012-04-06,30.123283,30.123283,30.123283,30.123283,0,,
2012-04-05,30.123283,30.123283,30.123283,30.123283,0,,
2012-04-04,29.084549,31.90397,27.106009,30.123283,873005,,
2012-04-03,23.742489,28.24367,23.594099,28.24367,375704,,
2012-04-02,23.742489,23.742489,22.753219,23.544635,49482,,
2012-03-30,22.753219,23.643562,22.753219,22.951073,63045,,
2012-03-29,22.753219,22.951073,21.763948,22.703755,38019,,
2012-03-28,22.406974,23.148927,22.159657,22.308047,58625,,
2012-03-27,23.346781,23.544635,21.862876,22.753219,57730,,
2012-03-26,23.742489,24.336052,23.148927,23.148927,34594,,
2012-03-23,23.297318,24.286588,23.297318,23.742489,40983,,
2012-03-22,24.533906,24.682296,23.594099,23.791953,40400,,
2012-03-21,23.841416,24.336052,23.297318,24.03927,28733,,
2012-03-20,24.286588,24.434979,23.198391,23.693026,55973,,
2012-03-19,24.533906,25.226395,23.841416,24.03927,65843,,
2012-03-16,25.374785,25.622103,24.632833,24.73176,32964,,
2012-03-15,25.968348,26.364056,24.979077,25.127468,48101,,
2012-03-14,25.869421,26.858691,25.869421,26.116738,38809,,
2012-03-13,26.7103,26.908155,25.968348,26.067275,45396,,
2012-03-12,25.968348,26.7103,25.968348,26.265129,30309,,
2012-03-09,25.770494,26.413519,25.473712,25.671567,46458,,
2012-03-08,25.473712,25.473712,25.473712,25.473712,0,,
2012-03-07,25.275858,25.918884,25.226395,25.473712,35173,,
2012-03-06,26.215665,27.600644,25.572639,25.770494,79092,,
2012-03-05,26.7103,26.957618,25.770494,26.067275,35879,,
2012-03-02,26.7103,27.204936,26.462983,26.908155,41534,,
2012-03-01,26.908155,27.600644,26.7103,26.908155,49856,,
2012-02-29,26.215665,28.886695,26.215665,27.303863,94217,,
2012-02-28,25.72103,27.106009,25.226395,26.759764,82688,,
2012-02-27,25.918884,25.918884,24.979077,25.325322,89277,,
2012-02-24,27.106009,27.204936,25.72103,25.918884,85025,,
2012-02-23,26.809227,27.353326,25.572639,26.512446,83944,,
2012-02-22,29.480258,30.07382,26.7103,27.056545,165862,,
2012-02-21,28.688841,29.331867,27.996352,28.936159,81323,,
2012-02-20,28.936159,28.936159,28.936159,28.936159,0,,
2012-02-17,29.38133,30.172747,28.688841,28.936159,171912,,
2012-02-16,29.925429,30.07382,28.787768,29.035086,100696,,
2012-02-15,29.974893,31.557725,29.480258,29.628648,227564,,
2012-02-14,28.194206,30.321137,27.847961,29.430794,162111,,
2012-02-13,27.600644,29.23294,27.600644,28.490987,237634,,
2012-02-10,30.617918,32.052361,30.172747,30.667382,366002,,
2012-02-09,27.699571,29.974893,27.254399,29.974893,192887,,
2012-02-08,27.056545,27.946888,26.809227,27.254399,75876,,
2012-02-07,28.589914,28.589914,26.7103,27.007082,85859,,
2012-02-06,27.699571,28.540451,27.007082,27.897425,174860,,
2012-02-03,27.501717,27.650107,26.7103,26.957618,95227,,
2012-02-02,27.749034,28.194206,26.462983,26.611373,101251,,
2012-02-01,26.7103,28.095279,26.7103,27.40279,112071,,
2012-01-31,25.473712,27.897425,25.473712,27.303863,75315,,
2012-01-30,26.908155,27.106009,25.622103,25.968348,58648,,
2012-01-27,27.40279,28.095279,26.809227,26.908155,83409,,
2012-01-26,27.40279,27.40279,27.40279,27.40279,0,,
2012-01-25,26.7103,28.095279,26.660837,27.40279,92778,,
2012-01-24,26.462983,27.303863,26.215665,26.660837,139187,,
2012-01-23,28.144742,28.144742,25.918884,26.265129,100191,,
2012-01-20,27.699571,29.579185,27.204936,27.40279,160351,,
2012-01-19,28.936159,30.568455,25.819957,27.600644,209386,,
2012-01-18,27.452253,28.39206,26.908155,28.39206,389399,,
2012-01-17,23.742489,25.819957,22.555365,25.819957,150595,,
2012-01-16,23.89088,24.237124,22.951073,23.495172,51030,,
2012-01-13,25.176931,25.176931,23.841416,23.989807,53159,,
2012-01-12,24.533906,25.72103,23.099464,24.632833,197105,,
2012-01-11,23.445708,24.286588,22.258584,24.286588,350522,,
2012-01-10,20.181116,22.110193,20.181116,22.110193,98674,,
2012-01-09,20.230579,20.428433,19.785408,20.131652,70689,,
2012-01-06,19.3897,20.280043,19.3897,19.933798,45063,,
2012-01-05,19.983262,20.675751,19.686481,19.785408,59618,,
2012-01-04,19.785408,20.477897,19.785408,20.280043,36823,,
2012-01-03,18.796137,20.774678,18.796137,20.477897,70279,,
2012-01-02,19.290773,19.884335,19.290773,19.785408,43551,,
2011-12-30,19.340236,19.884335,19.290773,19.587554,35936,,
2011-12-29,19.785408,19.884335,19.340236,19.53809,24718,,
2011-12-28,20.527361,20.527361,19.53809,20.082189,32914,,
2011-12-27,21.566094,21.566094,20.428433,20.527361,90325,,
2011-12-26,21.566094,21.566094,20.37897,21.417704,99884,,
2011-12-23,20.576824,20.576824,19.884335,20.576824,39512,,
2011-12-22,17.85633,19.637017,17.757403,19.637017,105922,,
2011-12-21,19.488627,19.686481,18.69721,18.69721,85868,,
2011-12-20,19.637017,20.280043,19.637017,19.637017,49319,,
2011-12-19,21.763948,21.862876,20.675751,20.675751,49798,,
2011-12-16,22.258584,22.505901,21.566094,21.763948,56926,,
2011-12-15,22.753219,22.753219,21.813412,21.961803,51823,,
2011-12-14,23.05,23.05,22.406974,22.456438,21114,,
2011-12-13,23.742489,23.742489,22.258584,22.654292,43935,,
2011-12-12,24.336052,24.830687,23.247854,23.346781,38999,,
2011-12-09,23.940343,24.336052,23.396245,23.693026,38784,,
2011-12-08,24.533906,25.028541,24.03927,24.237124,39253,,
2011-12-07,25.028541,25.226395,24.632833,24.830687,34873,,
2011-12-06,24.73176,24.73176,24.73176,24.73176,0,,
2011-12-05,24.979077,25.176931,24.533906,24.73176,24378,,
2011-12-02,23.791953,25.473712,23.791953,25.028541,44360,,
2011-12-01,24.73176,25.226395,24.237124,24.632833,58680,,
2011-11-30,24.533906,25.078004,23.989807,24.237124,37980,,
2011-11-29,24.484442,25.127468,24.03927,24.533906,105738,,
2011-11-28,25.72103,25.72103,23.544635,23.940343,209529,,
2011-11-25,23.297318,24.484442,22.852146,24.484442,63963,,
2011-11-24,23.544635,23.742489,22.753219,23.297318,78898,,
2011-11-23,24.73176,24.73176,22.753219,23.643562,87932,,
2011-11-22,23.742489,24.929614,22.654292,23.940343,119391,,
2011-11-21,24.73176,25.622103,23.544635,23.742489,115104,,
2011-11-18,26.462983,26.462983,24.682296,24.682296,152290,,
2011-11-17,26.166202,27.452253,25.72103,25.968348,86657,,
2011-11-16,26.215665,26.56191,25.473712,26.116738,84847,,
2011-11-15,27.452253,27.452253,25.424249,26.265129,96185,,
2011-11-14,28.39206,29.678112,26.809227,27.452253,112203,,
2011-11-11,29.678112,30.964163,28.441524,28.639378,109779,,
2011-11-10,30.766309,30.766309,30.766309,30.766309,0,,
2011-11-09,32.151288,32.398605,30.370601,30.766309,95693,,
2011-11-08,34.030901,34.970708,30.815773,31.557725,124775,,
2011-11-07,34.228755,34.228755,34.228755,34.228755,0,,
2011-11-04,35.514807,35.514807,33.783584,34.228755,488583,,
2011-11-03,33.783584,33.783584,33.783584,33.783584,54957,,
2011-11-02,30.667382,32.151288,30.617918,32.151288,75420,,
2011-11-01,28.787768,30.617918,28.293133,30.617918,188608,,
2011-10-31,29.183476,30.518991,28.39206,29.134013,27901,,
2011-10-28,29.23294,30.07382,29.183476,29.38133,68386,,
2011-10-27,28.688841,28.688841,28.688841,28.688841,0,,
2011-10-26,28.688841,28.688841,28.688841,28.688841,0,,
2011-10-25,28.589914,29.084549,27.699571,28.688841,65137,,
2011-10-24,29.331867,29.331867,28.045815,28.24367,77568,,
2011-10-21,26.957618,28.441524,26.215665,27.946888,80472,,
2011-10-20,27.699571,28.095279,26.7103,27.303863,34748,,
2011-10-19,27.600644,28.540451,27.600644,27.749034,53405,,
2011-10-18,27.699571,28.194206,27.254399,27.55118,31141,,
2011-10-17,29.678112,29.678112,28.095279,28.441524,48887,,
2011-10-14,27.749034,29.38133,27.749034,28.738305,67811,,
2011-10-13,29.282403,29.480258,28.24367,28.540451,143013,,
2011-10-12,28.293133,28.342597,27.749034,28.342597,229652,,
2011-10-11,26.462983,26.957618,25.473712,26.957618,62048,,
2011-10-10,26.116738,26.512446,25.325322,25.671567,70297,,
2011-10-07,25.72103,26.116738,24.830687,25.226395,119454,,
2011-10-06,25.078004,25.078004,25.078004,25.078004,0,,
2011-10-05,26.660837,26.7103,24.88015,25.078004,92197,,
2011-10-04,27.303863,27.303863,25.72103,25.968348,114368,,
2011-10-03,26.7103,26.957618,25.473712,26.611373,76562,,
2011-09-30,27.303863,27.699571,26.512446,26.660837,80105,,
2011-09-29,29.183476,29.183476,27.155472,27.40279,93861,,
2011-09-28,27.699571,28.886695,27.303863,28.540451,98541,,
2011-09-27,26.512446,27.650107,26.314592,27.55118,135703,,
2011-09-26,28.095279,28.540451,26.265129,26.314592,152135,,
2011-09-23,28.589914,28.936159,27.40279,27.650107,143296,,
2011-09-22,29.183476,30.07382,28.540451,28.837232,187119,,
2011-09-21,31.06309,31.06309,29.38133,29.974893,165485,,
2011-09-20,27.155472,30.024356,27.155472,30.024356,257937,0.982993,17
2011-09-19,29.659605,29.659605,28.589914,28.589914,76617,,
2011-09-16,30.437562,31.750364,30.097206,30.097206,68543,,
2011-09-15,33.938367,33.938367,31.653119,31.653119,168460,,
2011-09-14,34.424591,34.813569,32.771432,33.306278,227112,,
2011-09-13,33.452144,34.61908,33.063166,34.132857,387118,,
2011-09-12,31.896231,33.306278,29.222004,33.014544,563477,,
2011-09-09,29.173382,31.264141,28.784403,31.118274,1036557,,
2011-09-08,26.256044,28.49267,25.575331,28.395425,674673,,
2011-09-07,27.909202,28.055069,25.575331,25.867065,412579,,
2011-09-06,26.742267,26.742267,25.575331,26.693644,947475,,
2011-09-05,25.380842,25.429464,24.797375,25.429464,72950,,
2011-09-02,23.144216,24.213907,23.046972,24.213907,102793,,
2011-09-01,23.046972,23.046972,23.046972,23.046972,0,,
2011-08-31,23.046972,23.046972,23.046972,23.046972,0,,
2011-08-30,24.213907,24.311151,22.949727,23.046972,156626,,
2011-08-29,24.213907,24.311151,22.560749,23.241461,137925,,
2011-08-26,24.408396,24.70013,23.43595,23.43595,217327,,
2011-08-25,25.283598,25.915687,24.116662,24.651508,280220,,
2011-08-24,26.256044,27.131245,25.137731,25.380842,222538,,
2011-08-23,26.693644,26.693644,25.818443,26.110177,145018,,
2011-08-22,25.137731,27.617468,25.137731,26.110177,363530,,
2011-08-19,26.450533,26.450533,26.450533,26.450533,71916,,
2011-08-18,27.811957,30.145828,27.811957,27.811957,136474,,
2011-08-17,29.270626,31.069652,29.270626,29.270626,360309,,
2011-08-16,35.105303,35.88326,32.479698,32.479698,139494,,
2011-08-15,36.077749,36.077749,36.077749,36.077749,0,,
2011-08-12,39.821666,39.821666,35.542903,36.077749,167357,,
2011-08-11,38.897842,40.259267,37.633663,38.84922,84441,,
2011-08-10,38.800598,39.870288,38.168508,39.189576,126956,,
2011-08-09,38.703353,38.84922,36.369483,36.612594,201125,,
2011-08-08,39.140954,40.1134,36.95295,39.286821,128446,,
2011-08-05,41.912425,41.912425,39.870288,40.794112,125219,,
2011-08-04,42.058292,44.732519,41.620691,43.516961,99803,,
2011-08-03,40.551001,42.690382,39.578555,41.912425,81256,,
2011-08-02,41.815181,42.301404,40.453756,40.599623,85584,,
2011-08-01,42.593137,43.71145,41.717936,41.912425,66142,,
2011-07-29,42.593137,43.565583,42.447271,42.739004,55501,,
2011-07-28,43.662828,43.90594,41.815181,42.982116,49304,,
2011-07-27,43.760073,44.197673,42.301404,43.808695,48325,,
2011-07-26,44.635274,44.635274,42.593137,43.225227,72844,,
2011-07-25,44.294918,44.732519,43.808695,44.392163,88662,,
2011-07-22,44.149051,44.927008,43.07936,43.954562,76289,,
2011-07-21,43.371094,43.857317,42.787627,43.419717,50108,,
2011-07-20,42.884871,43.760073,42.495893,43.322472,84964,,
2011-07-19,43.760073,44.683896,42.106914,42.495893,193078,,
2011-07-18,45.704965,46.677411,43.322472,43.808695,143588,,
2011-07-15,47.698479,48.330569,45.413231,45.802209,112606,,
2011-07-14,48.525058,49.059904,45.461853,47.747102,115454,,
2011-07-13,46.677411,47.260879,45.802209,46.482922,55376,,
2011-07-12,47.212256,47.795724,44.732519,45.850832,101849,,
2011-07-11,48.622303,49.303015,47.163634,47.552612,90043,,
2011-07-08,51.491019,51.491019,47.892968,48.330569,231320,,
2011-07-07,49.40026,51.053418,47.212256,50.226839,598160,,
2011-07-06,46.385677,46.385677,45.218742,46.385677,221886,,
2011-07-05,44.149051,44.149051,42.690382,44.149051,208061,,
2011-07-04,40.356511,42.00967,40.356511,42.00967,80510,,
2011-07-01,40.307889,41.037224,39.578555,39.967533,77764,,
2011-06-30,39.870288,40.74549,39.384065,39.967533,108003,,
2011-06-29,40.74549,41.815181,38.897842,39.48131,249480,,
2011-06-28,40.842735,41.523447,39.870288,40.648245,113247,,
2011-06-27,42.690382,42.690382,40.259267,40.502378,82742,,
2011-06-24,39.870288,40.648245,38.946465,40.648245,71679,,
2011-06-23,40.842735,40.842735,38.411619,38.703353,122927,,
2011-06-22,42.252781,42.787627,40.162022,40.259267,121888,,
2011-06-21,43.322472,45.024253,41.523447,42.252781,71207,,
2011-06-20,47.115012,47.115012,43.322472,43.565583,203985,,
2011-06-17,48.13608,48.865415,45.413231,45.559098,184430,,
2011-06-16,50.567195,51.10204,46.774655,47.552612,290098,,
2011-06-15,50.956174,50.956174,46.726033,49.108526,435376,,
2011-06-14,49.157148,49.157148,46.920522,49.157148,643238,,
2011-06-13,44.34354,46.774655,44.34354,46.774655,279781,,
2011-06-10,44.53803,45.60772,44.246296,44.53803,122855,,
2011-06-09,44.829763,45.704965,44.294918,44.586652,141796,,
2011-06-08,45.267364,46.191188,44.440785,44.829763,196617,,
2011-06-07,45.704965,47.163634,43.614206,45.218742,152367,,
2011-06-06,47.358123,47.358123,45.364609,45.704965,126743,,
2011-06-03,48.719548,48.914037,47.260879,47.358123,150613,,
2011-06-02,48.622303,49.837861,48.233325,48.476436,122915,,
2011-06-01,49.594749,50.275461,48.865415,49.691994,81794,,
2011-05-31,51.004796,51.491019,48.816792,49.205771,170367,,
2011-05-30,50.567195,51.491019,50.080972,50.567195,54743,,
2011-05-27,51.247907,51.782753,48.184702,50.469951,118007,,
2011-05-26,51.29653,52.171731,50.518573,50.713062,86281,,
2011-05-25,50.080972,51.29653,47.892968,49.691994,128952,,
2011-05-24,50.567195,52.317598,49.935105,50.03235,103692,,
2011-05-23,50.761684,51.539641,49.108526,49.789238,102188,,
2011-05-20,52.36622,54.797335,50.03235,51.588263,134922,,
2011-05-19,52.99831,53.241422,50.080972,52.36622,142433,,
2011-05-18,54.456979,54.943202,52.123109,52.609332,116170,,
2011-05-17,54.700091,56.304627,54.213868,54.311112,87945,,
2011-05-16,56.888095,57.277073,54.068001,54.700091,214060,,
2011-05-13,57.374318,58.978854,56.304627,56.888095,201101,,
2011-05-12,60.680634,61.750325,55.089069,56.985339,589453,,
2011-05-11,59.805433,63.111749,59.465077,61.166857,972146,,
2011-05-10,52.609332,61.944814,52.463465,59.610943,2890433,,
2011-05-09,58.298141,65.153886,58.298141,58.298141,881231,,
2011-05-06,64.764908,69.04367,64.764908,64.764908,113949,,
2011-05-05,71.961008,71.961008,71.961008,71.961008,31986,,
2011-05-04,75.704926,75.704926,75.704926,75.704926,17028,,
2011-05-03,79.691955,79.691955,79.691955,79.691955,13487,,
2011-05-02,83.873473,83.873473,83.873473,83.873473,14213,,
2011-04-29,89.659527,89.659527,88.24948,88.24948,28396,,
2011-04-28,92.625487,95.542825,91.798908,92.868599,376062,,
2011-04-27,91.993397,92.771354,91.020951,91.896153,139702,,
2011-04-26,92.382376,93.014466,90.486106,90.77784,77429,,
2011-04-25,90.729217,94.716246,90.388861,92.090642,434362,,
2011-04-22,90.388861,90.388861,90.388861,90.388861,0,,
2011-04-21,88.735703,90.875084,88.589836,90.388861,161817,,
2011-04-20,89.367793,89.951261,87.520145,88.24948,79672,,
2011-04-19,88.978814,89.854016,87.082545,87.811879,62924,,
2011-04-18,92.090642,92.382376,87.909124,88.589836,124867,,
2011-04-15,89.416415,93.354822,89.027437,90.875084,314408,,
2011-04-14,89.416415,89.416415,89.416415,89.416415,0,,
2011-04-13,90.437484,91.118196,87.520145,89.416415,145430,,
2011-04-12,89.756771,89.756771,89.756771,89.756771,0,,
2011-04-11,93.063088,94.035534,88.687081,89.756771,187131,,
2011-04-08,87.520145,91.166818,86.790811,90.875084,525897,,
2011-04-07,83.581739,86.790811,83.144138,86.790811,430965,,
2011-04-06,82.657915,83.82485,81.588224,82.657915,357427,,
2011-04-05,84.45694,84.45694,81.685469,82.12307,314737,,
2011-04-04,83.630361,86.255966,82.317559,83.630361,247316,,
2011-04-01,85.08903,85.575253,81.928581,82.220314,226279,,
2011-03-31,85.234897,87.374278,83.144138,83.678983,139158,,
2011-03-30,86.547699,88.006368,84.602807,85.283519,119090,,
2011-03-29,87.520145,91.40993,84.845919,86.450455,292724,,
2011-03-28,88.735703,89.708149,86.547699,87.179789,129923,,
2011-03-25,87.860502,90.826462,85.575253,88.298102,207289,,
2011-03-24,86.255966,87.520145,85.234897,86.644944,129124,,
2011-03-23,86.547699,87.957746,84.602807,86.742189,288301,,
2011-03-22,82.366181,84.262451,80.615778,84.262451,401762,,
2011-03-21,77.69844,80.2268,76.337016,80.2268,129812,,
2011-03-18,76.920483,78.768131,75.850793,76.385638,106659,,
2011-03-17,77.795685,78.233286,76.774616,77.260839,128860,,
2011-03-16,77.892929,80.518534,77.892929,78.913998,156006,,
2011-03-15,77.795685,78.476397,75.656303,77.406706,129949,,
2011-03-14,79.546088,80.421289,78.768131,79.59471,179955,,
2011-03-11,81.636847,81.928581,77.844307,78.816753,202792,,
2011-03-10,82.414804,82.852404,80.761645,81.636847,111114,,
2011-03-09,82.171692,83.144138,81.199246,82.268937,348394,,
2011-03-08,80.469911,82.56067,79.740577,81.588224,196945,,
2011-03-07,79.643332,81.782714,74.878347,80.275422,476091,,
2011-03-04,83.630361,84.262451,78.816753,78.816753,382858,,
2011-03-03,84.602807,85.283519,82.657915,82.949649,295154,,
2011-03-02,84.943163,84.943163,84.943163,84.943163,0,,
2011-03-01,87.520145,89.465038,84.602807,84.943163,453448,,
2011-02-28,82.171692,88.006368,82.171692,87.179789,743280,,
2011-02-25,90.437484,90.437484,86.499077,86.499077,311760,,
2011-02-24,94.327268,95.883182,91.020951,91.020951,396756,,
2011-02-23,101.13439,101.620613,93.597933,95.785937,1204687,,
2011-02-22,95.688692,96.758383,93.354822,96.758383,745032,,
2011-02-21,92.139264,92.139264,90.486106,92.139264,1271470,,
2011-02-18,93.452066,95.00798,87.568768,87.714635,1182450,,
2011-02-17,92.285131,92.625487,88.687081,92.139264,2187462,,
2011-02-16,88.200858,88.200858,85.08903,88.200858,1107368,,
2011-02-15,83.970717,83.970717,83.970717,83.970717,39110,,
2011-02-14,79.935066,79.935066,79.935066,79.935066,21643,,
2011-02-11,68.849181,76.093904,68.849181,76.093904,1085501,,
2011-02-10,72.447231,76.823239,72.447231,72.447231,3004546,,
2011-02-09,85.575253,85.575253,80.469911,80.469911,110771,,
2011-02-08,100.161944,106.871822,89.367793,89.367793,1779076,,
2011-02-07,124.084117,124.084117,124.084117,124.084117,0,,
2011-02-04,150.729139,150.729139,124.084117,124.084117,1296887,,
2011-02-03,147.714557,164.24614,146.839355,155.105147,407277,,
2011-02-02,144.651351,147.811801,143.922017,146.207265,22211,,
2011-02-01,144.894463,146.790733,141.490902,142.949571,78051,,
2011-01-31,147.811801,150.242916,143.289927,144.554107,67701,,
2011-01-28,160.4536,162.398492,148.881492,151.069495,44034,,
2011-01-27,164.440629,165.218586,159.529776,161.037068,19348,,
2011-01-26,163.370938,163.370938,163.370938,163.370938,0,,
2011-01-25,164.635118,165.31583,162.592981,163.370938,12240,,
2011-01-24,164.343384,165.899298,161.912269,163.273693,23188,,
2011-01-21,165.218586,167.84419,163.905783,164.537873,18636,,
2011-01-20,168.379035,170.567039,164.100273,164.537873,200849,,
2011-01-19,168.573524,173.581622,167.260722,167.892812,34359,,
2011-01-18,169.059748,171.150507,167.260722,167.601078,22276,,
2011-01-17,172.122953,173.9706,167.260722,167.990057,18651,,
2011-01-14,173.144021,176.936561,171.296373,172.26882,42019,,
2011-01-13,171.685352,179.610787,169.400104,173.873356,94722,,
2011-01-12,171.393618,174.067845,169.74046,171.685352,30680,,
2011-01-11,170.518417,176.936561,168.233168,170.129438,70272,,
2011-01-10,176.49896,176.49896,168.816636,170.032194,28130,,
2011-01-07,177.957629,177.957629,171.247751,173.144021,39193,,
2011-01-06,181.36119,182.771237,177.13105,178.39523,24501,,
2011-01-05,185.931687,185.931687,179.124564,180.7291,41976,,
2011-01-04,192.54432,194.002989,183.792305,185.396841,56891,,
2011-01-03,184.764751,193.030543,184.764751,190.745295,89449,,
2010-12-31,176.790694,190.599428,175.040291,183.743683,135272,,
2010-12-30,178.881453,180.09701,174.554068,175.915492,41730,,
2010-12-29,178.492474,180.777723,178.443852,178.881453,26213,,
2010-12-28,178.784208,179.562165,177.957629,178.443852,18503,,
2010-12-27,179.65941,181.99328,177.276917,178.054874,43970,,
2010-12-24,179.902521,180.485989,177.082428,178.589719,19350,,
2010-12-23,179.902521,182.430881,178.978697,180.437366,32319,,
2010-12-22,178.930075,181.555679,177.665895,180.485989,46799,,
2010-12-21,177.471406,182.771237,176.255848,178.589719,150504,,
2010-12-20,171.44224,176.985183,170.17806,176.158604,250483,,
2010-12-17,167.260722,167.260722,167.260722,167.260722,0,,
2010-12-16,171.831219,172.900909,166.385521,167.260722,0,,
2010-12-15,171.831219,172.900909,166.385521,167.260722,111482,,
2010-12-14,168.330413,174.845802,168.233168,171.00464,245753,,
2010-12-13,166.093787,172.07433,165.024096,166.677255,157269,,
2010-12-10,165.31583,172.900909,163.370938,165.024096,131437,,
2010-12-09,175.040291,176.644827,164.878229,165.94792,580271,,
2010-12-08,175.137535,179.367676,171.053262,172.609176,73880,,
2010-12-07,178.881453,189.529737,176.109981,177.909007,504762,,
2010-12-06,174.067845,180.388744,174.067845,178.346607,94509,,
2010-12-03,174.991668,179.902521,171.150507,172.366064,446481,,
2010-12-02,178.346607,183.792305,173.678866,174.456823,244439,,
2010-12-01,178.83283,180.972212,174.262334,175.186158,150707,,
2010-11-30,176.109981,180.874967,169.691837,176.887938,115168,,
2010-11-29,194.489212,194.489212,170.17806,176.109981,73112,,
2010-11-26,181.652924,183.792305,166.288276,170.858773,81742,,
2010-11-25,187.098622,189.238003,179.902521,180.874967,31811,,
2010-11-24,190.453561,193.516766,184.764751,186.174798,40643,,
2010-11-23,188.071068,190.599428,181.458435,188.897647,78313,,
2010-11-22,188.654536,195.461658,188.654536,189.529737,74492,,
2010-11-19,194.44059,195.267169,186.85551,188.11969,71219,,
2010-11-18,198.816597,202.852248,191.571874,193.857122,146893,,
2010-11-17,197.941396,197.941396,197.941396,197.941396,0,,
2010-11-16,206.547543,210.729061,195.024057,197.941396,263010,,
2010-11-15,212.965687,212.965687,204.35954,205.380608,103936,,
2010-11-12,213.257421,213.889511,211.020795,212.868443,82620,,
2010-11-11,217.682051,218.605874,212.479464,213.257421,123189,,
2010-11-10,216.660982,222.981882,215.688536,216.563738,174321,,
2010-11-09,216.904094,219.481076,216.320626,217.147205,64882,,
2010-11-08,223.662594,225.607486,215.299558,216.272004,102277,,
2010-11-05,220.696633,223.613971,219.77281,222.495659,15672,,
2010-11-04,219.821432,222.495659,217.779295,218.800363,104049,,
2010-11-03,215.688536,224.63504,215.688536,219.043475,218515,,
2010-11-02,214.764712,216.855471,212.576709,214.132622,103186,,
2010-11-01,216.272004,218.31414,212.284975,213.208799,111811,,
2010-10-29,218.119651,220.550766,212.236353,215.445425,129854,,
2010-10-28,224.537795,225.024018,213.938133,218.460007,111505,,
2010-10-27,225.169885,226.093709,221.717702,223.273615,71206,,
2010-10-26,229.49727,229.789004,224.440551,224.780907,86289,,
2010-10-25,229.205536,229.886249,226.190954,228.767936,50682,,
2010-10-22,229.011047,230.275227,226.579932,227.844112,64255,,
2010-10-21,228.330335,229.49727,226.239576,227.844112,37804,,
2010-10-20,225.607486,232.220119,225.412997,226.774421,132861,,
2010-10-19,227.941356,237.276839,225.850597,226.677177,295722,,
2010-10-18,227.552378,229.400026,225.996464,226.823043,49639,,
2010-10-15,232.317364,232.560475,225.947842,227.212022,128870,,
2010-10-14,233.776033,234.651234,229.594515,230.372472,46717,,
2010-10-13,236.693371,237.568572,230.76145,232.122875,93954,,
2010-10-12,236.547504,237.811684,232.900831,234.3595,44648,,
2010-10-11,234.748479,240.194177,234.408123,236.741993,112004,,
2010-10-08,233.241187,234.505367,229.983493,233.241187,49406,,
2010-10-07,237.763062,239.075864,231.150428,231.928385,189727,,
2010-10-06,238.249285,240.194177,233.387054,236.547504,59955,,
2010-10-05,237.276839,242.868403,236.304393,237.130972,120236,,
2010-10-04,239.221731,246.515076,233.532921,235.526436,200109,,
2010-10-01,229.49727,239.124486,227.698245,237.957551,230774,,
2010-09-30,227.552378,231.442162,225.607486,228.427579,87228,,
2010-09-29,232.02563,234.213634,226.774421,227.406511,64663,,
2010-09-28,232.414608,235.234702,228.038601,230.76145,141153,,
2010-09-27,232.998076,233.581544,227.552378,230.372472,121863,,
2010-09-24,227.941356,233.387054,226.579932,231.296295,127122,,
2010-09-23,229.108292,231.150428,224.829529,227.1634,90200,,
2010-09-22,228.622069,232.414608,227.552378,228.330335,153406,,
2010-09-21,235.088835,235.526436,225.412997,226.96891,176612,,
2010-09-20,233.776033,238.249285,232.65772,233.678788,118856,0.995853,17
2010-09-17,237.212893,240.408657,232.516087,233.532921,184651,,
2010-09-16,234.84028,253.191716,232.661349,235.227645,1237012,,
2010-09-15,232.419246,238.229727,231.547674,234.259231,175199,,
2010-09-14,236.2929,240.069713,231.160308,232.177142,116225,,
2010-09-13,237.74552,242.587588,233.484501,237.067631,240575,,
2010-09-10,236.341321,236.341321,236.341321,236.341321,0,,
2010-09-09,240.166554,243.071795,235.421328,236.341321,203327,,
2010-09-08,237.503417,243.071795,237.261313,239.19814,243830,,
2010-09-07,237.648679,243.556001,237.212893,238.859196,308310,,
2010-09-06,234.695018,244.040208,234.356073,237.261313,966880,,
2010-09-03,229.514005,236.777107,228.739274,234.017128,110183,,
2010-09-02,234.356073,237.067631,230.57926,231.30557,142107,,
2010-09-01,232.080301,239.004458,231.450832,233.290818,328479,,
2010-08-31,230.288736,234.84028,226.802447,230.724522,153910,,
2010-08-30,232.322404,236.2929,229.610847,230.433998,175594,,
2010-08-27,229.417164,237.116051,229.417164,230.288736,469610,,
2010-08-26,227.286654,230.966625,226.027716,228.012964,101086,,
2010-08-25,231.450832,232.419246,223.945627,224.962462,103486,,
2010-08-24,223.800365,232.903453,221.766697,231.063467,244876,,
2010-08-23,222.0088,225.640351,220.943545,222.589848,86755,,
2010-08-20,220.798283,228.497171,220.120394,221.040387,328342,,
2010-08-19,226.415082,229.804529,220.55618,222.68669,185534,,
2010-08-18,224.090889,225.930875,221.815118,224.768779,44646,,
2010-08-17,227.577178,227.577178,221.766697,222.250904,94777,,
2010-08-16,228.351909,229.949791,224.962462,225.737192,48056,,
2010-08-13,230.337157,232.806611,226.705606,227.577178,69240,,
2010-08-12,222.831952,231.160308,222.735111,229.562426,84629,,
2010-08-11,232.419246,234.598176,225.349827,226.415082,130718,,
